bodytype,Car_seats,modelYear,kilometer,fueltype,ownerNo,transmission,price,Insurance,engine_cc,oem,gear_box,Mileage,drivetype,city
Hatchback,5.0,2016,30000,Petrol,2,Manual,400000,Third Party insurance,1197.0,Maruti,5,20.4,FWD,kolkata
Hatchback,5.0,2016,60000,Petrol,2,Manual,254999,Third Party insurance,814.0,Hyundai,5,21.1,FWD,kolkata
Sedan,5.0,2017,45699,Petrol,2,Automatic,601000,Third Party,1197.0,Maruti,5,21.21,FWD,kolkata
Hatchback,5.0,2011,81575,Petrol,1,Manual,216000,Comprehensive,1197.0,Hyundai,5,20.36,FWD,kolkata
Sedan,5.0,2017,42000,Petrol,1,Automatic,670000,Comprehensive,1497.0,Honda,5,18.0,FWD,kolkata
Sedan,5.0,2018,32092,Petrol,1,Manual,719000,Comprehensive,1368.0,Hyundai,6,19.1,FWD,kolkata
Hatchback,5.0,2010,65916,Petrol,3,Manual,142000,Third Party,1086.0,Hyundai,5,18.9,FWD,kolkata
Sedan,5.0,2019,30000,Diesel,1,Automatic,3200000,Third Party insurance,1950.0,Mercedes-Benz,9,12.6,RWD,kolkata
SUV,5.0,2023,8559,Diesel,1,Manual,1820000,Comprehensive,1956.0,MG,6,18.9,FWD,kolkata
MUV,7.0,2017,50000,Diesel,1,Manual,750000,Third Party insurance,1248.0,Maruti,5,24.52,FWD,kolkata
SUV,5.0,2022,9169,Petrol,1,Manual,827000,Third Party,1199.0,Tata,5,20.09,FWD,kolkata
Sedan,5.0,2018,45275,Petrol,1,Manual,475000,Comprehensive,1197.0,Maruti,5,21.21,FWD,kolkata
Hatchback,5.0,2010,70000,Petrol,2,Manual,120000,Third Party insurance,1086.0,Hyundai,5,18.9,FWD,kolkata
Hatchback,5.0,2011,90000,Petrol,4,Manual,145000,Third Party insurance,998.0,Maruti,5,18.9,FWD,kolkata
Hatchback,5.0,2015,70000,Petrol,2,Manual,210000,Third Party insurance,796.0,Maruti,5,22.74,FWD,kolkata
Sedan,5.0,2017,50000,Diesel,1,Automatic,2490000,Third Party insurance,1995.0,BMW,8,21.76,RWD,kolkata
Hatchback,5.0,2019,30000,Petrol,1,Manual,330000,Third Party insurance,796.0,Maruti,5,22.05,FWD,kolkata
Sedan,5.0,2021,10000,Petrol,1,Automatic,1400000,Third Party insurance,1498.0,Honda,5,18.3,FWD,kolkata
SUV,5.0,2017,80000,Diesel,2,Manual,525000,Third Party insurance,1498.0,Ford,5,22.77,FWD,kolkata
Hatchback,5.0,2012,40000,Petrol,1,Manual,280000,Third Party insurance,1197.0,Hyundai,5,20.36,FWD,kolkata
Hatchback,5.0,2017,30000,Petrol,1,Manual,430000,Third Party insurance,1197.0,Hyundai,5,18.9,FWD,kolkata
Sedan,5.0,2009,80000,Diesel,1,Manual,114999,Third Party insurance,1405.0,Tata,5,19.61,FWD,kolkata
Hatchback,5.0,2019,65180,Petrol,2,Manual,598000,Comprehensive,1197.0,Hyundai,5,18.6,FWD,kolkata
Hatchback,5.0,2015,110190,Petrol,1,Manual,271000,Comprehensive,1197.0,Hyundai,5,18.9,FWD,kolkata
Hatchback,5.0,2019,50000,Petrol,2,Manual,276000,Third Party insurance,796.0,Maruti,5,24.7,FWD,kolkata
Hatchback,5.0,2014,45550,Petrol,2,Manual,248000,Comprehensive,1197.0,Maruti,5,18.5,FWD,kolkata
Hatchback,5.0,2021,14756,Petrol,1,Manual,592000,Comprehensive,1197.0,Maruti,5,22.38,FWD,kolkata
Hatchback,5.0,2017,30000,Petrol,2,Manual,290000,Third Party insurance,998.0,Maruti,5,23.95,FWD,kolkata
Hatchback,5.0,2015,63179,Petrol,1,Manual,341000,Comprehensive,1197.0,Hyundai,5,18.9,FWD,kolkata
Sedan,5.0,2017,32344,Diesel,1,Automatic,3600000,Comprehensive,1995.0,BMW,8,20.37,RWD,kolkata
Hatchback,5.0,2019,17436,Petrol,1,Manual,547000,Third Party,999.0,Volkswagen,5,17.74,FWD,kolkata
Sedan,5.0,2018,52130,Petrol,1,Manual,566000,Third Party insurance,1462.0,Maruti,5,21.56,FWD,kolkata
Hatchback,5.0,2018,60000,Petrol,1,Manual,280000,Third Party insurance,796.0,Maruti,5,24.7,FWD,kolkata
Sedan,5.0,2014,46315,Diesel,1,Manual,285000,Comprehensive,1498.0,Ford,5,25.01,FWD,kolkata
Sedan,5.0,2015,65000,Petrol,1,Manual,299000,Third Party,1197.0,Hyundai,5,19.1,FWD,kolkata
Hatchback,5.0,2014,90000,Diesel,1,Manual,270000,Third Party insurance,1120.0,Hyundai,5,24.0,FWD,kolkata
Sedan,5.0,2017,32395,Petrol,1,Manual,699000,Comprehensive,1497.0,Honda,5,17.4,FWD,kolkata
SUV,7.0,2016,89331,Diesel,1,Manual,850000,Third Party insurance,2179.0,Mahindra,6,16.0,AWD,kolkata
Sedan,5.0,2020,10000,Petrol,1,Automatic,1250000,Third Party insurance,1497.0,Honda,5,17.4,FWD,kolkata
SUV,6.0,2016,20000,Petrol,1,Manual,400000,Third Party insurance,1198.0,Mahindra,5,18.15,FWD,kolkata
Hatchback,5.0,2020,10000,Petrol,1,Manual,354000,Third Party insurance,999.0,Datsun,5,21.7,FWD,kolkata
SUV,5.0,2019,36374,Diesel,1,Manual,850000,Third Party insurance,1396.0,Hyundai,6,23.7,FWD,kolkata
SUV,5.0,2021,20801,Petrol,1,Manual,669000,Comprehensive,999.0,Nissan,5,20.0,FWD,kolkata
Hatchback,5.0,2019,43214,Petrol,1,Manual,480999,Comprehensive,1197.0,Hyundai,5,18.6,FWD,kolkata
SUV,5.0,2021,20000,Diesel,1,Manual,2400000,Third Party insurance,1956.0,Jeep,6,17.1,4WD,kolkata
SUV,7.0,2021,31584,Diesel,1,Manual,1170000,Third Party,2179.0,Mahindra,6,18.9,FWD,kolkata
SUV,5.0,2016,88755,Diesel,1,Manual,619000,Comprehensive,1396.0,Hyundai,6,21.38,FWD,kolkata
MUV,7.0,2018,50000,Petrol,1,Automatic,875000,Third Party insurance,1373.0,Maruti,4,17.03,FWD,kolkata
Hatchback,5.0,2020,7277,Petrol,1,Automatic,518000,Third Party,999.0,Renault,5,22.0,FWD,kolkata
Sedan,5.0,2014,44200,Diesel,1,Manual,450000,Third Party insurance,1498.0,Honda,6,26.0,FWD,kolkata
Hatchback,5.0,2014,36920,Petrol,3,Manual,235000,Comprehensive,1198.0,Honda,5,19.4,FWD,kolkata
Hatchback,5.0,2021,14567,Petrol,1,Manual,620000,Third Party,1197.0,Maruti,5,22.38,FWD,kolkata
Sedan,5.0,2019,19858,Diesel,1,Automatic,3950000,Comprehensive,1995.0,BMW,8,18.12,RWD,kolkata
Hatchback,6.0,2018,40000,Diesel,1,Manual,450000,Third Party insurance,1198.0,Mahindra,5,25.32,FWD,kolkata
Hatchback,5.0,2012,30000,Petrol,2,Manual,250000,Third Party insurance,998.0,Maruti,5,18.9,FWD,kolkata
Sedan,5.0,2018,50000,Petrol,1,Manual,880000,Third Party insurance,1591.0,Hyundai,6,17.0,FWD,kolkata
Hatchback,5.0,2018,19000,Petrol,1,Manual,425000,Comprehensive,998.0,Maruti,5,21.63,FWD,kolkata
SUV,5.0,2014,86331,Diesel,2,Automatic,1100000,Comprehensive,1968.0,Audi,7,12.8,AWD,kolkata
SUV,5.0,2021,15215,Diesel,1,Automatic,6200000,Comprehensive,1997.0,Land Rover,9,18.9,AWD,kolkata
Sedan,5.0,2022,5700,Diesel,2,Automatic,5799000,Third Party insurance,1995.0,BMW,8,20.37,FWD,kolkata
SUV,5.0,2022,22887,Petrol,1,Automatic,1950000,Comprehensive,1999.0,Mahindra,6,18.9,FWD,kolkata
Hatchback,5.0,2022,10000,Petrol,1,Manual,580000,Third Party insurance,1199.0,Tata,5,20.09,FWD,kolkata
SUV,5.0,2021,4603,Petrol,1,Manual,890000,Zero Dep,1199.0,Tata,6,17.33,FWD,kolkata
Hatchback,5.0,2022,7291,Petrol,1,Manual,626000,Third Party,998.0,Maruti,5,24.97,FWD,kolkata
Hatchback,5.0,2022,2179,Petrol,1,Manual,753000,Comprehensive,1197.0,Hyundai,5,20.7,FWD,kolkata
Hatchback,5.0,2017,26226,Petrol,1,Manual,355000,Third Party insurance,1197.0,Hyundai,5,18.9,FWD,kolkata
Hatchback,5.0,2016,35000,Diesel,1,Manual,399000,Comprehensive,1498.0,Volkswagen,5,20.14,FWD,kolkata
Hatchback,5.0,2014,24622,Petrol,3,Manual,209000,Third Party,814.0,Hyundai,5,21.1,FWD,kolkata
Sedan,5.0,2009,60000,Diesel,1,Manual,125000,Third Party insurance,1461.0,Renault,5,19.2,FWD,kolkata
Hatchback,5.0,2011,37647,Petrol,1,Manual,199000,Third Party,1197.0,Hyundai,5,20.36,FWD,kolkata
SUV,5.0,2014,57321,Diesel,1,Manual,354000,Third Party,1461.0,Renault,5,20.45,FWD,kolkata
MUV,7.0,2017,67020,Diesel,1,Automatic,725000,Comprehensive,2179.0,Tata,6,17.6,AWD,kolkata
SUV,5.0,2022,20000,Petrol,1,Automatic,1050000,Third Party insurance,999.0,Renault,5,18.24,FWD,kolkata
SUV,5.0,2015,65000,Diesel,1,Manual,500000,Third Party insurance,1582.0,Hyundai,6,19.67,FWD,kolkata
SUV,5.0,2015,60000,Petrol,1,Manual,550000,Third Party insurance,1591.0,Hyundai,6,15.29,FWD,kolkata
Hatchback,5.0,2014,30000,Petrol,1,Manual,225000,Third Party insurance,814.0,Hyundai,5,21.1,FWD,kolkata
Hatchback,5.0,2014,70000,Petrol,1,Manual,180000,Third Party insurance,796.0,Maruti,5,22.74,FWD,kolkata
Hatchback,5.0,2010,50000,Petrol,1,Manual,165000,Third Party insurance,1196.0,Ford,5,15.6,FWD,kolkata
MUV,7.0,2016,24000,Petrol,1,Manual,499000,Third Party,1497.0,Honda,5,17.3,FWD,kolkata
Hatchback,5.0,2010,50000,Petrol,2,Manual,170000,Third Party insurance,1197.0,Hyundai,5,20.36,FWD,kolkata
SUV,5.0,2017,40000,Petrol,1,Manual,570000,Third Party insurance,1199.0,Honda,5,17.5,FWD,kolkata
SUV,5.0,2016,71521,Petrol,1,Manual,627000,Third Party,1591.0,Hyundai,6,15.29,FWD,kolkata
Hatchback,5.0,2020,42267,Petrol,1,Manual,471000,Third Party,1199.0,Tata,5,19.33,FWD,kolkata
Hatchback,5.0,2010,80000,Petrol,4,Manual,165000,Third Party insurance,1197.0,Maruti,5,16.1,FWD,kolkata
Sedan,5.0,2018,57986,Petrol,1,Automatic,728000,Comprehensive,1373.0,Maruti,4,19.12,FWD,kolkata
Hatchback,5.0,2022,17252,Petrol,1,Automatic,659000,Comprehensive,1199.0,Tata,5,20.09,FWD,kolkata
Hatchback,5.0,2010,70000,Petrol,2,Manual,120000,Third Party insurance,998.0,Maruti,5,19.0,FWD,kolkata
SUV,7.0,2017,20817,Diesel,1,Manual,819999,Third Party insurance,2179.0,Mahindra,6,16.0,FWD,kolkata
SUV,5.0,2022,10000,Petrol,1,Automatic,2600000,Third Party insurance,1368.0,Jeep,7,14.1,4WD,kolkata
Sedan,5.0,2010,39579,Petrol,1,Manual,222000,Comprehensive,1197.0,Maruti,5,22.41,FWD,kolkata
Hatchback,5.0,2014,21477,Petrol,3,Manual,206000,Comprehensive,814.0,Hyundai,5,21.1,FWD,kolkata
Sedan,5.0,2017,36899,Diesel,1,Automatic,1850000,Comprehensive,2143.0,Mercedes-Benz,7,17.9,FWD,kolkata
MUV,7.0,2016,55000,Diesel,1,Manual,625000,Third Party insurance,1248.0,Maruti,5,24.52,FWD,kolkata
Hatchback,5.0,2021,9000,Petrol,1,Manual,650000,Third Party,998.0,Hyundai,5,20.7,FWD,kolkata
Hatchback,5.0,2010,40000,Petrol,1,Manual,175000,Third Party insurance,1196.0,Ford,5,15.6,FWD,kolkata
Sedan,5.0,2019,20000,Petrol,1,Manual,899000,Comprehensive,1591.0,Hyundai,6,17.0,FWD,kolkata
SUV,7.0,2016,120000,Diesel,2,Manual,850000,Third Party insurance,1997.0,Mahindra,5,15.4,RWD,kolkata
Hatchback,5.0,2017,30000,Petrol,2,Manual,280000,Third Party insurance,998.0,Maruti,5,23.95,FWD,kolkata
SUV,5.0,2021,60000,Petrol,1,Automatic,900000,Third Party insurance,1199.0,Tata,6,16.35,FWD,kolkata
SUV,5.0,2021,10000,Diesel,1,Manual,2550000,Third Party insurance,1956.0,Jeep,6,17.1,4WD,kolkata
SUV,5.0,2017,55330,Diesel,1,Manual,1170000,Comprehensive,1956.0,Jeep,6,16.3,4WD,kolkata
Sedan,5.0,2015,32152,Petrol,1,Manual,384000,Comprehensive,1197.0,Maruti,5,22.41,FWD,kolkata
Hatchback,5.0,2014,66906,Petrol,2,Manual,292000,Third Party,1197.0,Hyundai,5,18.9,FWD,kolkata
SUV,5.0,2016,56000,Diesel,1,Manual,700000,Third Party insurance,1582.0,Hyundai,6,19.67,FWD,kolkata
Hatchback,5.0,2020,23055,Petrol,1,Manual,647000,Third Party,999.0,Volkswagen,6,18.24,FWD,kolkata
SUV,5.0,2018,68132,Diesel,1,Manual,686000,Comprehensive,1461.0,Renault,6,20.37,FWD,kolkata
Hatchback,5.0,2011,60000,Diesel,2,Manual,140000,Third Party insurance,1248.0,Tata,5,18.4,RWD,kolkata
Sedan,5.0,2014,76932,Petrol,1,Manual,375000,Third Party,1197.0,Maruti,5,22.41,FWD,kolkata
SUV,5.0,2020,60000,Petrol,1,Automatic,1400000,Third Party insurance,1451.0,MG,6,13.96,FWD,kolkata
SUV,5.0,2019,89912,Diesel,1,Automatic,703000,Comprehensive,1248.0,Maruti,5,24.3,FWD,kolkata
Sedan,5.0,2014,102813,Diesel,1,Manual,364000,Comprehensive,1498.0,Honda,6,26.0,FWD,kolkata
Sedan,5.0,2015,55155,Diesel,1,Manual,450000,Third Party insurance,1498.0,Honda,6,26.0,FWD,kolkata
SUV,6.0,2016,20000,Petrol,1,Manual,400000,Third Party insurance,1198.0,Mahindra,5,18.15,FWD,kolkata
Hatchback,5.0,2018,70000,Petrol,1,Manual,392000,Third Party,1197.0,Hyundai,5,18.9,FWD,kolkata
SUV,7.0,2018,123153,Diesel,2,Automatic,2700000,Comprehensive,2755.0,Toyota,6,15.04,4WD,kolkata
Hatchback,5.0,2013,40000,Petrol,2,Manual,300000,Third Party insurance,1197.0,Hyundai,5,20.36,FWD,kolkata
SUV,5.0,2021,10830,Diesel,1,Manual,2475000,Comprehensive,1956.0,Jeep,6,17.1,4WD,kolkata
Sedan,5.0,2018,50000,Petrol,1,Manual,860000,Third Party insurance,1591.0,Hyundai,6,17.0,FWD,kolkata
Sedan,5.0,2017,64846,Diesel,2,Automatic,2000000,Comprehensive,1968.0,Audi,7,18.25,FWD,kolkata
Sedan,5.0,2018,49100,Diesel,1,Automatic,2850000,Comprehensive,1968.0,Audi,7,18.53,FWD,kolkata
SUV,7.0,2014,90089,Diesel,1,Automatic,2500000,Comprehensive,2987.0,Mercedes-Benz,7,11.3,AWD,kolkata
Sedan,5.0,2014,63950,Petrol,1,Manual,372000,Comprehensive,1497.0,Honda,5,17.4,FWD,kolkata
Sedan,5.0,2018,22990,Petrol,2,Automatic,915000,Comprehensive,1497.0,Honda,5,18.0,FWD,kolkata
Sedan,5.0,2016,15077,Diesel,2,Automatic,2749000,Comprehensive,2987.0,Mercedes-Benz,7,13.0,RWD,kolkata
Sedan,5.0,2014,69273,Petrol,1,Manual,323000,Comprehensive,1197.0,Maruti,5,22.41,FWD,kolkata
SUV,5.0,2014,75865,Petrol,1,Manual,422000,Comprehensive,999.0,Ford,5,18.88,FWD,kolkata
MUV,7.0,2022,4066,Petrol,1,Manual,1299000,Comprehensive,1353.0,Kia,6,18.9,RWD,kolkata
SUV,5.0,2019,67092,Petrol,1,Manual,1052000,Third Party,1353.0,Kia,6,16.8,FWD,kolkata
Hatchback,5.0,2012,38000,Petrol,1,Manual,227999,Comprehensive,1197.0,Hyundai,5,18.6,FWD,kolkata
Sedan,5.0,2012,78121,Diesel,1,Manual,312000,Third Party insurance,1582.0,Hyundai,4,22.32,FWD,kolkata
Sedan,5.0,2014,99103,Diesel,1,Manual,276000,Third Party insurance,1498.0,Honda,5,25.8,FWD,kolkata
Hatchback,5.0,2016,40000,Petrol,1,Manual,300000,Third Party insurance,1199.0,Tata,5,23.84,FWD,kolkata
SUV,5.0,2022,9000,Diesel,1,Manual,1599000,Comprehensive,1493.0,Hyundai,6,18.9,FWD,kolkata
SUV,5.0,2020,10100,Diesel,1,Automatic,3499000,Third Party insurance,1995.0,BMW,8,17.05,RWD,kolkata
Hatchback,5.0,2018,27119,Petrol,1,Manual,425000,Comprehensive,1197.0,Hyundai,5,18.9,FWD,kolkata
SUV,5.0,2022,10000,Petrol,1,Automatic,1000000,Third Party insurance,998.0,Hyundai,7,18.15,FWD,kolkata
MUV,7.0,2014,57000,Diesel,1,Manual,399000,Comprehensive,1498.0,Honda,5,24.2,FWD,kolkata
Hatchback,5.0,2017,38000,Petrol,1,Manual,395000,Comprehensive,1197.0,Hyundai,5,18.9,FWD,kolkata
SUV,7.0,2019,50000,Diesel,1,Automatic,1350000,Third Party insurance,2179.0,Mahindra,6,15.1,AWD,kolkata
Hatchback,5.0,2010,70000,Petrol,1,Manual,168000,Third Party insurance,1196.0,Ford,5,15.6,FWD,kolkata
SUV,5.0,2020,40000,Petrol,2,Automatic,1600000,Third Party insurance,1353.0,Kia,7,16.5,FWD,kolkata
SUV,7.0,2022,10891,Diesel,1,Manual,977999,Zero Dep,1493.0,Mahindra,5,17.29,RWD,kolkata
Hatchback,5.0,2021,29558,Petrol,1,Manual,415000,Third Party,1199.0,Tata,5,19.01,FWD,kolkata
SUV,5.0,2020,18000,Diesel,1,Automatic,1700000,Third Party insurance,1956.0,Jeep,9,17.1,AWD,kolkata
Hatchback,5.0,2018,29412,Petrol,1,Manual,488999,Third Party insurance,1197.0,Maruti,5,21.4,FWD,kolkata
Hatchback,5.0,2015,59037,Diesel,1,Manual,287000,Third Party,1120.0,Hyundai,5,24.0,FWD,kolkata
Sedan,5.0,2022,10000,Diesel,2,Automatic,5300000,Third Party insurance,1993.0,Mercedes-Benz,9,23.0,FWD,kolkata
SUV,5.0,2020,73072,Diesel,1,Automatic,951000,Third Party,1497.0,Tata,6,22.07,FWD,kolkata
Hatchback,5.0,2014,37100,Petrol,2,Manual,254999,Comprehensive,998.0,Maruti,5,21.79,FWD,kolkata
Hatchback,5.0,2019,61113,Petrol,1,Automatic,663000,Zero Dep,1197.0,Maruti,5,21.4,FWD,kolkata
Hatchback,5.0,2013,47606,Petrol,1,Manual,179000,Third Party,796.0,Maruti,5,22.05,FWD,kolkata
SUV,5.0,2019,30000,Diesel,1,Manual,1350000,Third Party insurance,1582.0,Hyundai,6,19.67,FWD,kolkata
Hatchback,5.0,2015,80000,Petrol,1,Automatic,300000,Third Party insurance,998.0,Maruti,5,23.1,FWD,kolkata
Sedan,5.0,2013,40000,Diesel,1,Automatic,900000,Third Party insurance,2143.0,Mercedes-Benz,7,19.27,RWD,kolkata
SUV,5.0,2019,27000,Diesel,1,Manual,1550000,Third Party,1956.0,Jeep,6,17.1,4WD,kolkata
SUV,7.0,2019,80000,Diesel,1,Manual,1350000,Third Party insurance,2179.0,Mahindra,6,15.1,FWD,kolkata
Sedan,5.0,2015,30000,Petrol,1,Manual,325000,Third Party insurance,1193.0,Tata,5,17.57,FWD,kolkata
SUV,7.0,2018,70000,Diesel,1,Manual,1250000,Third Party insurance,2179.0,Mahindra,6,15.1,FWD,kolkata
Hatchback,5.0,2014,90000,Diesel,1,Manual,270000,Third Party insurance,1120.0,Hyundai,5,24.0,FWD,kolkata
Sedan,5.0,2021,20000,Petrol,1,Manual,760000,Third Party insurance,1197.0,Maruti,5,22.41,FWD,kolkata
Sedan,5.0,2014,86947,Diesel,2,Automatic,1000000,Comprehensive,1968.0,Audi,7,16.55,FWD,kolkata
SUV,5.0,2020,17466,Petrol,1,Manual,754000,Third Party,1198.0,Tata,6,17.0,FWD,kolkata
SUV,5.0,2017,32844,Petrol,2,Manual,591000,Third Party,1199.0,Honda,5,17.5,FWD,kolkata
MUV,6.0,2020,30000,Petrol,1,Manual,1050000,Third Party insurance,1462.0,Maruti,5,19.01,FWD,kolkata
Hatchback,5.0,2011,78075,Petrol,1,Manual,192000,Comprehensive,1197.0,Toyota,5,18.3,FWD,kolkata
Sedan,5.0,2019,36937,Petrol,1,Manual,679000,Comprehensive,1497.0,Honda,5,17.4,FWD,kolkata
SUV,5.0,2017,50000,Petrol,1,Manual,600000,Third Party insurance,1199.0,Honda,5,17.5,FWD,kolkata
Sedan,5.0,2018,25314,Petrol,2,Automatic,810000,Third Party,1591.0,Hyundai,6,17.0,FWD,kolkata
SUV,5.0,2018,51620,Diesel,2,Automatic,3400000,Third Party,1999.0,Land Rover,9,15.68,4WD,kolkata
Sedan,5.0,2012,93097,Petrol,1,Manual,287000,Third Party,1598.0,Volkswagen,5,15.04,FWD,kolkata
Hatchback,5.0,2010,76672,Petrol,3,Manual,140000,Third Party,998.0,Maruti,5,18.9,FWD,kolkata
Sedan,5.0,2015,42000,Diesel,2,Manual,525000,Third Party,1498.0,Honda,6,25.1,FWD,kolkata
Sedan,4.0,2018,44226,Diesel,3,Automatic,3900000,Comprehensive,2993.0,BMW,8,17.09,FWD,kolkata
Sedan,5.0,2009,30000,Petrol,2,Manual,120000,Third Party insurance,1596.0,Ford,5,15.3,FWD,kolkata
Hatchback,5.0,2013,40000,Petrol,1,Manual,200000,Third Party insurance,1198.0,Volkswagen,5,16.47,FWD,kolkata
SUV,7.0,2022,13400,Diesel,1,Automatic,3250000,Third Party insurance,1956.0,Jeep,9,15.7,AWD,kolkata
Hatchback,5.0,2019,19720,Petrol,1,Manual,340000,Comprehensive,999.0,Renault,5,23.01,FWD,kolkata
SUV,5.0,2023,4732,Petrol,1,Automatic,1900000,Comprehensive,1490.0,Maruti,5,27.97,RWD,kolkata
SUV,6.0,2021,38380,Petrol,1,Automatic,1500000,Comprehensive,1451.0,MG,6,11.67,FWD,kolkata
SUV,9.0,2010,67357,Diesel,1,Manual,295000,Comprehensive,2179.0,Mahindra,5,12.05,FWD,kolkata
Hatchback,5.0,2010,40000,Petrol,1,Manual,99000,Third Party insurance,998.0,Maruti,5,19.0,FWD,kolkata
Hatchback,5.0,2019,35912,Petrol,1,Manual,357000,Third Party insurance,1199.0,Tata,5,23.84,FWD,kolkata
Hatchback,5.0,2019,22343,Petrol,1,Manual,544000,Third Party,1197.0,Maruti,5,21.4,FWD,kolkata
Hatchback,5.0,2013,10000,Petrol,1,Manual,210000,Third Party insurance,814.0,Hyundai,5,21.1,FWD,kolkata
SUV,5.0,2015,85735,Diesel,2,Manual,413000,Third Party,1461.0,Renault,6,19.64,FWD,kolkata
Hatchback,5.0,2011,42792,Petrol,1,Manual,140000,Comprehensive,998.0,Maruti,5,24.39,FWD,kolkata
SUV,7.0,2020,42503,Diesel,1,Manual,1195000,Comprehensive,2179.0,Mahindra,6,18.9,FWD,kolkata
Hatchback,5.0,2011,96609,Petrol,2,Manual,140000,Comprehensive,1197.0,Maruti,5,18.5,FWD,kolkata
Hatchback,5.0,2015,78990,Diesel,1,Manual,250000,Third Party insurance,1498.0,Honda,6,27.3,FWD,kolkata
Sedan,5.0,2016,51618,Petrol,2,Manual,429000,Comprehensive,1497.0,Honda,5,17.8,FWD,kolkata
SUV,7.0,2019,83508,Diesel,2,Manual,1111000,Third Party insurance,2179.0,Mahindra,6,15.1,FWD,kolkata
Hatchback,5.0,2007,40000,Petrol,1,Manual,100000,Third Party insurance,1086.0,Hyundai,5,17.92,FWD,kolkata
Sedan,5.0,2010,60000,Petrol,2,Automatic,265000,Third Party insurance,1798.0,Skoda,7,12.6,FWD,kolkata
SUV,5.0,2021,25000,Petrol,1,Automatic,1025000,Third Party insurance,1197.0,Mahindra,6,16.5,FWD,kolkata
Hatchback,5.0,2022,14636,Petrol,1,Manual,855000,Comprehensive,1197.0,Hyundai,5,21.0,FWD,kolkata
SUV,7.0,2016,80000,Diesel,2,Manual,700000,Third Party insurance,2179.0,Mahindra,6,16.0,FWD,kolkata
Sedan,5.0,2021,20000,Petrol,1,Automatic,830000,Third Party insurance,1199.0,Honda,5,18.3,FWD,kolkata
Sedan,5.0,2020,20000,Petrol,1,Manual,691000,Third Party insurance,1197.0,Hyundai,5,20.5,FWD,kolkata
Sedan,5.0,2018,13000,Petrol,1,Manual,799000,Third Party,1591.0,Hyundai,6,17.0,FWD,kolkata
SUV,5.0,2019,22000,Diesel,1,Manual,1550000,Third Party,1956.0,Jeep,6,17.1,4WD,kolkata
Sedan,5.0,2021,20000,Petrol,1,Manual,750000,Third Party insurance,1197.0,Maruti,5,22.41,FWD,kolkata
Hatchback,5.0,2014,59005,Petrol,1,Manual,178000,Third Party,1086.0,Hyundai,5,17.92,FWD,kolkata
Hatchback,5.0,2010,71156,Petrol,2,Manual,163000,Third Party,1197.0,Maruti,5,22.38,FWD,kolkata
Sedan,5.0,2018,50000,Petrol,1,Manual,662000,Comprehensive,1497.0,Honda,5,17.4,FWD,kolkata
Hatchback,5.0,2019,2707,Petrol,1,Manual,280000,Third Party insurance,796.0,Maruti,5,22.05,FWD,kolkata
Hatchback,5.0,2020,78211,Petrol,1,Manual,372000,Third Party,1086.0,Hyundai,5,20.3,FWD,kolkata
Sedan,5.0,2017,67793,Diesel,1,Manual,600000,Third Party insurance,1582.0,Hyundai,6,22.0,FWD,kolkata
Hatchback,5.0,2017,48548,Diesel,1,Manual,311000,Third Party,1047.0,Tata,5,27.28,FWD,kolkata
Sedan,5.0,2013,150000,Diesel,1,Manual,200000,Third Party insurance,1399.0,Ford,5,19.68,FWD,kolkata
Hatchback,5.0,2010,46559,Petrol,1,Manual,162000,Third Party,998.0,Maruti,5,19.0,FWD,kolkata
SUV,5.0,2015,93177,Petrol,1,Manual,527000,Comprehensive,1591.0,Hyundai,6,15.29,FWD,kolkata
Sedan,5.0,2017,60000,Diesel,3,Automatic,800000,Third Party insurance,1582.0,Hyundai,6,18.23,FWD,kolkata
SUV,5.0,2017,60001,Diesel,1,Automatic,2750000,Comprehensive,2143.0,Mercedes-Benz,9,17.9,AWD,kolkata
Hatchback,5.0,2014,45000,Petrol,1,Manual,299000,Comprehensive,1197.0,Maruti,5,18.6,FWD,kolkata
Sedan,5.0,2022,10000,Petrol,1,Automatic,725000,Third Party insurance,1197.0,Hyundai,5,20.1,FWD,kolkata
Sedan,5.0,2018,40000,Petrol,3,Manual,600000,Third Party insurance,1368.0,Hyundai,6,19.1,FWD,kolkata
Sedan,5.0,2019,38506,Diesel,1,Automatic,900000,Third Party insurance,1582.0,Hyundai,6,22.0,FWD,kolkata
Sedan,5.0,2015,60000,Petrol,1,Manual,275000,Third Party insurance,1198.0,Honda,5,18.0,FWD,kolkata
Hatchback,5.0,2021,10000,Petrol,1,Automatic,480000,Third Party insurance,999.0,Renault,5,22.0,FWD,kolkata
Hatchback,5.0,2008,50000,Petrol,1,Manual,130000,Third Party insurance,1086.0,Hyundai,5,19.81,FWD,kolkata
Hatchback,5.0,2017,28000,Petrol,1,Manual,325000,Comprehensive,998.0,Maruti,5,23.1,FWD,kolkata
Hatchback,5.0,2011,49342,Petrol,2,Manual,157000,Third Party,1086.0,Hyundai,5,19.81,FWD,kolkata
Hatchback,5.0,2010,76725,Petrol,2,Manual,177000,Third Party,1197.0,Hyundai,5,20.36,FWD,kolkata
Hatchback,5.0,2009,80000,Petrol,2,Manual,100000,Third Party insurance,998.0,Maruti,5,19.0,FWD,kolkata
SUV,5.0,2018,83234,Diesel,1,Manual,509999,Third Party insurance,1497.0,Tata,6,21.5,FWD,kolkata
